usuario,question,tempo_implementacao,num_eventos,num_eventos_del,num_submissoes,num_tests,num_correct,num_errors,num_logic_errors,num_syntax_errors,qtd_alteracoes_codigo,taxa_acerto,taxa_aceitacao,num_consultas,misconceptions_detectados,total_misconceptions,categorias_afetadas,dificuldade,MD1_taxa_acerto,MD2_num_submissoes,MD3_taxa_aceitacao,MD4_num_testes,MD5_num_consultas,MD6_erros_logica,MD7_erros_sintaxe,MD8_total_erros,MD9_eventos_delecao,MD10_total_eventos,MD11_tempo_implementacao,MD12_alteracoes_codigo,MD13_discriminacao_questao,MD13_contribuicao_individual
3512,1021,2567.1139999999978,2215.0,419.0,8,69,1.0,7,7,0,1283,0.0,0.125,77,,0,0,0,0.0,8,0.125,69,77,7,0,7,419.0,2215.0,2567.1139999999978,1283,,
1110,1022,1594.8660000000004,1049.0,147.0,1,0,1.0,0,0,0,0,0.0,1.0,1,,0,0,0,0.0,1,1.0,0,1,0,0,0,147.0,1049.0,1594.8660000000004,0,,
1118,1022,336.2510000000002,290.0,36.0,1,0,1.0,0,0,0,0,0.0,1.0,1,,0,0,0,0.0,1,1.0,0,1,0,0,0,36.0,290.0,336.2510000000002,0,,
1150,1022,823.5679999999985,852.0,72.0,6,0,1.0,5,0,5,231,0.0,0.16666666666666666,6,,0,0,0,0.0,6,0.16666666666666666,0,6,0,5,5,72.0,852.0,823.5679999999985,231,,
1174,1022,1261.0289999999984,1334.0,219.0,13,0,1.0,12,10,2,215,0.0,0.07692307692307693,13,,0,0,0,0.0,13,0.07692307692307693,0,13,10,2,12,219.0,1334.0,1261.0289999999984,215,,
1218,1022,482.70399999999904,954.0,96.0,1,0,1.0,0,0,0,0,0.0,1.0,1,,0,0,0,0.0,1,1.0,0,1,0,0,0,96.0,954.0,482.70399999999904,0,,
1284,1022,,,,1,0,1.0,0,0,0,0,0.0,1.0,1,,0,0,0,0.0,1,1.0,0,1,0,0,0,,,,0,,
1286,1022,552.3139999999995,704.0,51.0,2,0,1.0,1,0,1,187,0.0,0.5,2,,0,0,0,0.0,2,0.5,0,2,0,1,1,51.0,704.0,552.3139999999995,187,,
1304,1022,,,,1,0,1.0,0,0,0,0,0.0,1.0,1,G4,1,1,0,0.0,1,1.0,0,1,0,0,0,,,,0,,
1432,1022,350.9319999999996,482.0,13.0,1,0,1.0,0,0,0,0,0.0,1.0,1,,0,0,0,0.0,1,1.0,0,1,0,0,0,13.0,482.0,350.9319999999996,0,,
1464,1022,834.8949999999987,550.0,38.0,3,0,1.0,2,0,2,325,0.0,0.3333333333333333,3,,0,0,0,0.0,3,0.3333333333333333,0,3,0,2,2,38.0,550.0,834.8949999999987,325,,
1549,1022,782.0380000000001,492.0,89.0,3,0,0.0,3,3,0,12,0.0,0.0,3,"A3,A4",2,1,0,0.0,3,0.0,0,3,3,0,3,89.0,492.0,782.0380000000001,12,,
1636,1022,528.7579999999997,514.0,28.0,12,0,1.0,11,2,9,342,0.0,0.08333333333333333,12,,0,0,0,0.0,12,0.08333333333333333,0,12,2,9,11,28.0,514.0,528.7579999999997,342,,
1650,1022,1348.1760000000008,820.0,71.0,11,1,0.0,11,11,0,779,0.0,0.0,12,,0,0,0,0.0,11,0.0,1,12,11,0,11,71.0,820.0,1348.1760000000008,779,,
1652,1022,500.6449999999994,780.0,56.0,9,0,1.0,8,8,0,785,0.0,0.1111111111111111,9,,0,0,0,0.0,9,0.1111111111111111,0,9,8,0,8,56.0,780.0,500.6449999999994,785,,
1657,1022,1278.4709999999986,971.0,154.0,4,0,1.0,3,2,1,170,0.0,0.25,4,,0,0,0,0.0,4,0.25,0,4,2,1,3,154.0,971.0,1278.4709999999986,170,,
3071,1022,488.425,635.0,68.0,6,2,1.0,5,1,4,195,0.0,0.16666666666666666,8,,0,0,0,0.0,6,0.16666666666666666,2,8,1,4,5,68.0,635.0,488.425,195,,
3137,1022,,,,1,9,1.0,0,0,0,39,0.0,1.0,10,G4,1,1,0,0.0,1,1.0,9,10,0,0,0,,,,39,,
3138,1022,,,,1,7,1.0,0,0,0,186,0.0,1.0,8,,0,0,0,0.0,1,1.0,7,8,0,0,0,,,,186,,
3259,1022,644.8890000000004,457.0,36.0,2,5,1.0,1,0,1,99,0.0,0.5,7,,0,0,0,0.0,2,0.5,5,7,0,1,1,36.0,457.0,644.8890000000004,99,,
3264,1022,,,,1,23,1.0,0,0,0,594,0.0,1.0,24,G4,1,1,0,0.0,1,1.0,23,24,0,0,0,,,,594,,
3304,1022,,,,1,29,1.0,0,0,0,931,0.0,1.0,30,,0,0,0,0.0,1,1.0,29,30,0,0,0,,,,931,,
3309,1022,1533.2670000000005,1569.0,227.0,2,42,1.0,1,1,0,1963,0.0,0.5,44,,0,0,0,0.0,2,0.5,42,44,1,0,1,227.0,1569.0,1533.2670000000005,1963,,
3331,1022,1420.596999999998,765.0,116.0,7,25,1.0,6,1,5,1336,0.0,0.14285714285714285,32,G4,1,1,0,0.0,7,0.14285714285714285,25,32,1,5,6,116.0,765.0,1420.596999999998,1336,,
3419,1022,,,,1,20,1.0,0,0,0,680,0.0,1.0,21,,0,0,0,0.0,1,1.0,20,21,0,0,0,,,,680,,
1109,1023,278.701,336.0,25.0,1,0,1.0,0,0,0,0,0.0,1.0,1,,0,0,0,0.0,1,1.0,0,1,0,0,0,25.0,336.0,278.701,0,,
1112,1023,415.8659999999996,519.0,39.0,1,0,1.0,0,0,0,0,0.0,1.0,1,,0,0,0,0.0,1,1.0,0,1,0,0,0,39.0,519.0,415.8659999999996,0,,
1116,1023,319.3129999999998,589.0,59.0,1,0,1.0,0,0,0,0,0.0,1.0,1,,0,0,0,0.0,1,1.0,0,1,0,0,0,59.0,589.0,319.3129999999998,0,,
1176,1023,405.42,609.0,57.0,1,0,1.0,0,0,0,0,0.0,1.0,1,,0,0,0,0.0,1,1.0,0,1,0,0,0,57.0,609.0,405.42,0,,
1181,1023,878.0929999999998,528.0,40.0,1,0,1.0,0,0,0,0,0.0,1.0,1,,0,0,0,0.0,1,1.0,0,1,0,0,0,40.0,528.0,878.0929999999998,0,,
1192,1023,94.046,158.0,19.0,1,0,1.0,0,0,0,0,0.0,1.0,1,G4,1,1,0,0.0,1,1.0,0,1,0,0,0,19.0,158.0,94.046,0,,
1196,1023,284.148,196.0,11.0,1,0,1.0,0,0,0,0,0.0,1.0,1,G4,1,1,0,0.0,1,1.0,0,1,0,0,0,11.0,196.0,284.148,0,,
1201,1023,,,,1,0,1.0,0,0,0,0,0.0,1.0,1,,0,0,0,0.0,1,1.0,0,1,0,0,0,,,,0,,
1243,1023,1546.0600000000006,1205.0,147.0,1,0,1.0,0,0,0,0,0.0,1.0,1,,0,0,0,0.0,1,1.0,0,1,0,0,0,147.0,1205.0,1546.0600000000006,0,,
1251,1023,1472.6480000000008,657.0,82.0,1,0,1.0,0,0,0,0,0.0,1.0,1,,0,0,0,0.0,1,1.0,0,1,0,0,0,82.0,657.0,1472.6480000000008,0,,
1283,1023,1522.5049999999885,2245.0,367.0,5,0,1.0,4,4,0,56,0.0,0.2,5,G4,1,1,0,0.0,5,0.2,0,5,4,0,4,367.0,2245.0,1522.5049999999885,56,,
1302,1023,1365.184999999996,1465.0,253.0,5,0,1.0,4,0,4,46,0.0,0.2,5,G4,1,1,0,0.0,5,0.2,0,5,0,4,4,253.0,1465.0,1365.184999999996,46,,
1434,1023,1211.358999999999,1019.0,189.0,1,0,1.0,0,0,0,0,0.0,1.0,1,G4,1,1,0,0.0,1,1.0,0,1,0,0,0,189.0,1019.0,1211.358999999999,0,,
1463,1023,1164.3189999999995,724.0,29.0,12,0,1.0,11,0,11,820,0.0,0.08333333333333333,12,,0,0,0,0.0,12,0.08333333333333333,0,12,0,11,11,29.0,724.0,1164.3189999999995,820,,
1558,1023,520.3260000000001,220.0,18.0,1,0,1.0,0,0,0,0,0.0,1.0,1,,0,0,0,0.0,1,1.0,0,1,0,0,0,18.0,220.0,520.3260000000001,0,,
1692,1023,720.974999999995,933.0,78.0,1,0,1.0,0,0,0,0,0.0,1.0,1,,0,0,0,0.0,1,1.0,0,1,0,0,0,78.0,933.0,720.974999999995,0,,
3044,1023,,,,1,3,1.0,0,0,0,27,0.0,1.0,4,G4,1,1,0,0.0,1,1.0,3,4,0,0,0,,,,27,,
3052,1023,562.8110000000003,345.0,17.0,2,5,1.0,1,0,1,88,0.0,0.5,7,G4,1,1,0,0.0,2,0.5,5,7,0,1,1,17.0,345.0,562.8110000000003,88,,
3139,1023,,,,1,19,1.0,0,0,0,774,0.0,1.0,20,,0,0,0,0.0,1,1.0,19,20,0,0,0,,,,774,,
3255,1023,498.2779999999997,474.0,39.0,4,13,1.0,3,3,0,353,0.0,0.25,17,,0,0,0,0.0,4,0.25,13,17,3,0,3,39.0,474.0,498.2779999999997,353,,
3320,1023,1071.714999999995,1213.0,181.0,2,22,1.0,1,0,1,630,0.0,0.5,24,G4,1,1,0,0.0,2,0.5,22,24,0,1,1,181.0,1213.0,1071.714999999995,630,,
3328,1023,273.496,315.0,13.0,1,5,1.0,0,0,0,165,0.0,1.0,6,,0,0,0,0.0,1,1.0,5,6,0,0,0,13.0,315.0,273.496,165,,
3397,1023,,,,1,2,1.0,0,0,0,65,0.0,1.0,3,G4,1,1,0,0.0,1,1.0,2,3,0,0,0,,,,65,,
3508,1023,1249.1449999999993,1414.0,281.0,6,35,1.0,5,5,0,1202,0.0,0.16666666666666666,41,G4,1,1,0,0.0,6,0.16666666666666666,35,41,5,0,5,281.0,1414.0,1249.1449999999993,1202,,
1090,1024,248.21999999999989,262.0,23.0,4,0,1.0,3,0,3,75,0.0,0.25,4,,0,0,0,0.0,4,0.25,0,4,0,3,3,23.0,262.0,248.21999999999989,75,,
1101,1024,312.3009999999999,451.0,41.0,1,0,1.0,0,0,0,0,0.0,1.0,1,,0,0,0,0.0,1,1.0,0,1,0,0,0,41.0,451.0,312.3009999999999,0,,
1108,1024,275.79999999999984,565.0,51.0,6,0,1.0,5,0,5,63,0.0,0.16666666666666666,6,,0,0,0,0.0,6,0.16666666666666666,0,6,0,5,5,51.0,565.0,275.79999999999984,63,,
1153,1024,278.294,278.0,18.0,1,0,1.0,0,0,0,0,0.0,1.0,1,,0,0,0,0.0,1,1.0,0,1,0,0,0,18.0,278.0,278.294,0,,
1162,1024,913.7189999999996,888.0,69.0,1,0,1.0,0,0,0,0,0.0,1.0,1,,0,0,0,0.0,1,1.0,0,1,0,0,0,69.0,888.0,913.7189999999996,0,,
1166,1024,295.4880000000001,389.0,26.0,1,0,1.0,0,0,0,0,0.0,1.0,1,,0,0,0,0.0,1,1.0,0,1,0,0,0,26.0,389.0,295.4880000000001,0,,
1178,1024,894.0409999999997,839.0,96.0,13,0,1.0,12,0,12,512,0.0,0.07692307692307693,13,,0,0,0,0.0,13,0.07692307692307693,0,13,0,12,12,96.0,839.0,894.0409999999997,512,,
1184,1024,617.3269999999986,651.0,112.0,1,0,1.0,0,0,0,0,0.0,1.0,1,,0,0,0,0.0,1,1.0,0,1,0,0,0,112.0,651.0,617.3269999999986,0,,
1186,1024,1319.9449999999906,1690.0,184.0,6,0,0.0,6,6,0,48,0.0,0.0,6,,0,0,0,0.0,6,0.0,0,6,6,0,6,184.0,1690.0,1319.9449999999906,48,,
1197,1024,1869.5829999999844,2352.0,379.0,17,0,1.0,16,2,14,1786,0.0,0.058823529411764705,17,,0,0,0,0.0,17,0.058823529411764705,0,17,2,14,16,379.0,2352.0,1869.5829999999844,1786,,
1206,1024,527.2129999999993,639.0,86.0,2,0,1.0,1,0,1,0,0.0,0.5,2,,0,0,0,0.0,2,0.5,0,2,0,1,1,86.0,639.0,527.2129999999993,0,,
1210,1024,607.3709999999986,897.0,109.0,5,0,1.0,4,4,0,61,0.0,0.2,5,,0,0,0,0.0,5,0.2,0,5,4,0,4,109.0,897.0,607.3709999999986,61,,
1225,1024,991.5880000000004,695.0,116.0,2,0,1.0,1,1,0,17,0.0,0.5,2,,0,0,0,0.0,2,0.5,0,2,1,0,1,116.0,695.0,991.5880000000004,17,,
1226,1024,863.9959999999911,1185.0,77.0,1,0,1.0,0,0,0,0,0.0,1.0,1,,0,0,0,0.0,1,1.0,0,1,0,0,0,77.0,1185.0,863.9959999999911,0,,
1258,1024,989.7059999999992,964.0,114.0,1,0,1.0,0,0,0,0,0.0,1.0,1,,0,0,0,0.0,1,1.0,0,1,0,0,0,114.0,964.0,989.7059999999992,0,,
1270,1024,593.6709999999974,890.0,69.0,4,0,1.0,3,3,0,203,0.0,0.25,4,,0,0,0,0.0,4,0.25,0,4,3,0,3,69.0,890.0,593.6709999999974,203,,
1280,1024,,,,1,0,1.0,0,0,0,0,0.0,1.0,1,G4,1,1,0,0.0,1,1.0,0,1,0,0,0,,,,0,,
1314,1024,302.72399999999953,653.0,89.0,1,0,1.0,0,0,0,0,0.0,1.0,1,,0,0,0,0.0,1,1.0,0,1,0,0,0,89.0,653.0,302.72399999999953,0,,
1443,1024,340.08399999999995,580.0,48.0,1,0,1.0,0,0,0,0,0.0,1.0,1,A3,1,1,0,0.0,1,1.0,0,1,0,0,0,48.0,580.0,340.08399999999995,0,,
1450,1024,360.7290000000001,456.0,40.0,1,0,1.0,0,0,0,0,0.0,1.0,1,,0,0,0,0.0,1,1.0,0,1,0,0,0,40.0,456.0,360.7290000000001,0,,
1565,1024,1708.5309999999936,3064.0,588.0,23,0,1.0,22,22,0,629,0.0,0.043478260869565216,23,,0,0,0,0.0,23,0.043478260869565216,0,23,22,0,22,588.0,3064.0,1708.5309999999936,629,,
1600,1024,514.8249999999998,324.0,19.0,1,0,1.0,0,0,0,0,0.0,1.0,1,,0,0,0,0.0,1,1.0,0,1,0,0,0,19.0,324.0,514.8249999999998,0,,
1637,1024,471.5199999999998,425.0,67.0,5,0,1.0,4,1,3,177,0.0,0.2,5,,0,0,0,0.0,5,0.2,0,5,1,3,4,67.0,425.0,471.5199999999998,177,,
1647,1024,1168.3229999999985,726.0,52.0,1,0,1.0,0,0,0,0,0.0,1.0,1,A3,1,1,0,0.0,1,1.0,0,1,0,0,0,52.0,726.0,1168.3229999999985,0,,
1656,1024,2016.1410000000008,930.0,193.0,12,1,0.0,12,11,1,214,0.0,0.0,13,,0,0,0,0.0,12,0.0,1,13,11,1,12,193.0,930.0,2016.1410000000008,214,,
1660,1024,460.4639999999995,633.0,39.0,1,0,1.0,0,0,0,0,0.0,1.0,1,,0,0,0,0.0,1,1.0,0,1,0,0,0,39.0,633.0,460.4639999999995,0,,
1694,1024,344.14399999999966,588.0,43.0,1,0,1.0,0,0,0,0,0.0,1.0,1,G4,1,1,0,0.0,1,1.0,0,1,0,0,0,43.0,588.0,344.14399999999966,0,,
3063,1024,897.9409999999988,936.0,153.0,2,15,1.0,1,0,1,536,0.0,0.5,17,G4,1,1,0,0.0,2,0.5,15,17,0,1,1,153.0,936.0,897.9409999999988,536,,
3114,1024,2401.249,1357.0,261.0,8,54,0.0,8,8,0,422,0.0,0.0,62,"A3,A4,H1",3,2,0,0.0,8,0.0,54,62,8,0,8,261.0,1357.0,2401.249,422,,
3116,1024,608.8669999999986,854.0,71.0,2,5,1.0,1,1,0,106,0.0,0.5,7,,0,0,0,0.0,2,0.5,5,7,1,0,1,71.0,854.0,608.8669999999986,106,,
3143,1024,,,,1,2,1.0,0,0,0,1,0.0,1.0,3,,0,0,0,0.0,1,1.0,2,3,0,0,0,,,,1,,
3318,1024,,,,1,1,1.0,0,0,0,0,0.0,1.0,2,,0,0,0,0.0,1,1.0,1,2,0,0,0,,,,0,,
3401,1024,2086.9579999999964,1204.0,119.0,42,11,1.0,41,37,4,543,0.0,0.023809523809523808,53,,0,0,0,0.0,42,0.023809523809523808,11,53,37,4,41,119.0,1204.0,2086.9579999999964,543,,
3421,1024,2710.517999999994,2577.0,554.0,18,45,1.0,17,6,11,1123,0.0,0.05555555555555555,63,,0,0,0,0.0,18,0.05555555555555555,45,63,6,11,17,554.0,2577.0,2710.517999999994,1123,,
3538,1024,,,,1,42,1.0,0,0,0,1161,0.0,1.0,43,G4,1,1,0,0.0,1,1.0,42,43,0,0,0,,,,1161,,
1094,1025,1205.445999999998,1150.0,196.0,25,0,1.0,24,0,24,233,0.0,0.04,25,G4,1,1,0,0.0,25,0.04,0,25,0,24,24,196.0,1150.0,1205.445999999998,233,,
1095,1025,309.9529999999997,233.0,20.0,3,0,1.0,2,0,2,28,0.0,0.3333333333333333,3,G4,1,1,0,0.0,3,0.3333333333333333,0,3,0,2,2,20.0,233.0,309.9529999999997,28,,
1097,1025,531.4489999999998,381.0,61.0,1,0,1.0,0,0,0,0,0.0,1.0,1,,0,0,0,0.0,1,1.0,0,1,0,0,0,61.0,381.0,531.4489999999998,0,,
1104,1025,501.7179999999999,652.0,53.0,3,0,1.0,2,2,0,95,0.0,0.3333333333333333,3,,0,0,0,0.0,3,0.3333333333333333,0,3,2,0,2,53.0,652.0,501.7179999999999,95,,
1161,1025,918.947,461.0,44.0,10,0,1.0,9,8,1,208,0.0,0.1,10,,0,0,0,0.0,10,0.1,0,10,8,1,9,44.0,461.0,918.947,208,,
1167,1025,746.3329999999992,493.0,45.0,8,0,1.0,7,0,7,250,0.0,0.125,8,,0,0,0,0.0,8,0.125,0,8,0,7,7,45.0,493.0,746.3329999999992,250,,
1220,1025,721.6120000000001,633.0,135.0,9,1,0.0,9,9,0,246,0.0,0.0,10,,0,0,0,0.0,9,0.0,1,10,9,0,9,135.0,633.0,721.6120000000001,246,,
1233,1025,335.76899999999966,520.0,57.0,2,0,1.0,1,1,0,131,0.0,0.5,2,,0,0,0,0.0,2,0.5,0,2,1,0,1,57.0,520.0,335.76899999999966,131,,
1239,1025,1710.4499999999955,1452.0,190.0,8,0,1.0,7,6,1,536,0.0,0.125,8,A3,1,1,0,0.0,8,0.125,0,8,6,1,7,190.0,1452.0,1710.4499999999955,536,,
1263,1025,1859.827000000001,1106.0,114.0,4,0,1.0,3,3,0,142,0.0,0.25,4,,0,0,0,0.0,4,0.25,0,4,3,0,3,114.0,1106.0,1859.827000000001,142,,
1276,1025,321.9680000000001,331.0,26.0,1,0,1.0,0,0,0,0,0.0,1.0,1,,0,0,0,0.0,1,1.0,0,1,0,0,0,26.0,331.0,321.9680000000001,0,,
1312,1025,2004.364999999997,1209.0,139.0,1,0,0.0,1,1,0,0,0.0,0.0,1,,0,0,0,0.0,1,0.0,0,1,1,0,1,139.0,1209.0,2004.364999999997,0,,
1465,1025,1042.8979999999956,1051.0,101.0,4,0,1.0,3,0,3,88,0.0,0.25,4,,0,0,0,0.0,4,0.25,0,4,0,3,3,101.0,1051.0,1042.8979999999956,88,,
1550,1025,889.1930000000001,664.0,63.0,10,0,1.0,9,9,0,686,0.0,0.1,10,,0,0,0,0.0,10,0.1,0,10,9,0,9,63.0,664.0,889.1930000000001,686,,
1640,1025,931.649999999991,1836.0,185.0,10,0,1.0,9,8,1,1441,0.0,0.1,10,,0,0,0,0.0,10,0.1,0,10,8,1,9,185.0,1836.0,931.649999999991,1441,,
1649,1025,568.5780000000004,333.0,20.0,1,0,1.0,0,0,0,0,0.0,1.0,1,,0,0,0,0.0,1,1.0,0,1,0,0,0,20.0,333.0,568.5780000000004,0,,
1653,1025,1387.3249999999944,1729.0,207.0,1,0,1.0,0,0,0,0,0.0,1.0,1,,0,0,0,0.0,1,1.0,0,1,0,0,0,207.0,1729.0,1387.3249999999944,0,,
1674,1025,361.1259999999991,488.0,25.0,1,0,1.0,0,0,0,0,0.0,1.0,1,,0,0,0,0.0,1,1.0,0,1,0,0,0,25.0,488.0,361.1259999999991,0,,
1705,1025,665.6609999999989,711.0,84.0,7,0,1.0,6,1,5,9,0.0,0.14285714285714285,7,,0,0,0,0.0,7,0.14285714285714285,0,7,1,5,6,84.0,711.0,665.6609999999989,9,,
3049,1025,,,,1,36,1.0,0,0,0,1931,0.0,1.0,37,,0,0,0,0.0,1,1.0,36,37,0,0,0,,,,1931,,
3050,1025,,,,1,31,1.0,0,0,0,813,0.0,1.0,32,G4,1,1,0,0.0,1,1.0,31,32,0,0,0,,,,813,,
3051,1025,,,,1,1,1.0,0,0,0,0,0.0,1.0,2,G4,1,1,0,0.0,1,1.0,1,2,0,0,0,,,,0,,
3053,1025,,,,1,1,1.0,0,0,0,0,0.0,1.0,2,,0,0,0,0.0,1,1.0,1,2,0,0,0,,,,0,,
3058,1025,,,,1,4,1.0,0,0,0,189,0.0,1.0,5,,0,0,0,0.0,1,1.0,4,5,0,0,0,,,,189,,
3120,1025,1646.615000000002,996.0,69.0,3,18,1.0,2,2,0,1231,0.0,0.3333333333333333,21,,0,0,0,0.0,3,0.3333333333333333,18,21,2,0,2,69.0,996.0,1646.615000000002,1231,,
3122,1025,,,,1,7,1.0,0,0,0,285,0.0,1.0,8,,0,0,0,0.0,1,1.0,7,8,0,0,0,,,,285,,
3133,1025,,,,1,27,1.0,0,0,0,930,0.0,1.0,28,,0,0,0,0.0,1,1.0,27,28,0,0,0,,,,930,,
3142,1025,,,,1,3,1.0,0,0,0,69,0.0,1.0,4,G4,1,1,0,0.0,1,1.0,3,4,0,0,0,,,,69,,
3477,1025,829.0539999999983,778.0,65.0,2,16,1.0,1,1,0,592,0.0,0.5,18,,0,0,0,0.0,2,0.5,16,18,1,0,1,65.0,778.0,829.0539999999983,592,,
1158,1026,263.3769999999999,145.0,3.0,1,0,1.0,0,0,0,0,0.0,1.0,1,,0,0,0,0.0,1,1.0,0,1,0,0,0,3.0,145.0,263.3769999999999,0,,
1163,1026,1017.5709999999976,921.0,114.0,28,0,1.0,27,2,25,1052,0.0,0.03571428571428571,28,,0,0,0,0.0,28,0.03571428571428571,0,28,2,25,27,114.0,921.0,1017.5709999999976,1052,,
1213,1026,398.5649999999997,345.0,12.0,1,0,1.0,0,0,0,0,0.0,1.0,1,,0,0,0,0.0,1,1.0,0,1,0,0,0,12.0,345.0,398.5649999999997,0,,
1248,1026,622.2229999999995,508.0,71.0,1,0,1.0,0,0,0,0,0.0,1.0,1,,0,0,0,0.0,1,1.0,0,1,0,0,0,71.0,508.0,622.2229999999995,0,,
1252,1026,524.3029999999998,514.0,39.0,2,0,1.0,1,0,1,65,0.0,0.5,2,,0,0,0,0.0,2,0.5,0,2,0,1,1,39.0,514.0,524.3029999999998,65,,
1254,1026,,,,1,0,1.0,0,0,0,0,0.0,1.0,1,G4,1,1,0,0.0,1,1.0,0,1,0,0,0,,,,0,,
1261,1026,756.8540000000003,309.0,29.0,1,0,1.0,0,0,0,0,0.0,1.0,1,G4,1,1,0,0.0,1,1.0,0,1,0,0,0,29.0,309.0,756.8540000000003,0,,
1308,1026,438.307,333.0,44.0,2,0,1.0,1,0,1,58,0.0,0.5,2,G4,1,1,0,0.0,2,0.5,0,2,0,1,1,44.0,333.0,438.307,58,,
1575,1026,607.1399999999994,347.0,35.0,3,0,1.0,2,0,2,37,0.0,0.3333333333333333,3,,0,0,0,0.0,3,0.3333333333333333,0,3,0,2,2,35.0,347.0,607.1399999999994,37,,
1608,1026,513.9319999999998,283.0,14.0,2,0,1.0,1,1,0,221,0.0,0.5,2,,0,0,0,0.0,2,0.5,0,2,1,0,1,14.0,283.0,513.9319999999998,221,,
1638,1026,367.0049999999962,805.0,84.0,1,0,1.0,0,0,0,0,0.0,1.0,1,,0,0,0,0.0,1,1.0,0,1,0,0,0,84.0,805.0,367.0049999999962,0,,
1682,1026,572.5409999999996,475.0,107.0,8,0,0.0,8,8,0,14,0.0,0.0,8,,0,0,0,0.0,8,0.0,0,8,8,0,8,107.0,475.0,572.5409999999996,14,,
1691,1026,820.8119999999963,870.0,90.0,6,0,1.0,5,3,2,57,0.0,0.16666666666666666,6,,0,0,0,0.0,6,0.16666666666666666,0,6,3,2,5,90.0,870.0,820.8119999999963,57,,
1698,1026,656.8519999999997,623.0,50.0,1,0,1.0,0,0,0,0,0.0,1.0,1,,0,0,0,0.0,1,1.0,0,1,0,0,0,50.0,623.0,656.8519999999997,0,,
1702,1026,315.085999999999,581.0,65.0,2,0,1.0,1,0,1,39,0.0,0.5,2,,0,0,0,0.0,2,0.5,0,2,0,1,1,65.0,581.0,315.085999999999,39,,
3045,1026,,,,1,12,1.0,0,0,0,331,0.0,1.0,13,A3,1,1,0,0.0,1,1.0,12,13,0,0,0,,,,331,,
3046,1026,,,,1,7,1.0,0,0,0,59,0.0,1.0,8,G4,1,1,0,0.0,1,1.0,7,8,0,0,0,,,,59,,
3059,1026,,,,1,2,1.0,0,0,0,1,0.0,1.0,3,G4,1,1,0,0.0,1,1.0,2,3,0,0,0,,,,1,,
3060,1026,355.4749999999999,236.0,16.0,2,4,1.0,1,1,0,24,0.0,0.5,6,G4,1,1,0,0.0,2,0.5,4,6,1,0,1,16.0,236.0,355.4749999999999,24,,
3064,1026,431.7610000000005,449.0,68.0,1,1,1.0,0,0,0,0,0.0,1.0,2,,0,0,0,0.0,1,1.0,1,2,0,0,0,68.0,449.0,431.7610000000005,0,,
3068,1026,,,,1,2,1.0,0,0,0,12,0.0,1.0,3,,0,0,0,0.0,1,1.0,2,3,0,0,0,,,,12,,
3308,1026,,,,1,11,1.0,0,0,0,116,0.0,1.0,12,G4,1,1,0,0.0,1,1.0,11,12,0,0,0,,,,116,,
3313,1026,,,,1,13,1.0,0,0,0,256,0.0,1.0,14,,0,0,0,0.0,1,1.0,13,14,0,0,0,,,,256,,
3399,1026,,,,1,1,1.0,0,0,0,0,0.0,1.0,2,G4,1,1,0,0.0,1,1.0,1,2,0,0,0,,,,0,,
3495,1026,,,,1,4,1.0,0,0,0,112,0.0,1.0,5,,0,0,0,0.0,1,1.0,4,5,0,0,0,,,,112,,
1094,1027,782.1879999999986,1209.0,226.0,42,0,0.0,42,28,14,670,0.0,0.0,42,"A3,A4,G4",3,2,0,0.0,42,0.0,0,42,28,14,42,226.0,1209.0,782.1879999999986,670,,
1203,1027,634.2389999999994,485.0,106.0,5,0,0.0,5,4,1,185,0.0,0.0,5,G4,1,1,0,0.0,5,0.0,0,5,4,1,5,106.0,485.0,634.2389999999994,185,,
1252,1027,614.120999999999,814.0,117.0,1,0,1.0,0,0,0,0,0.0,1.0,1,,0,0,0,0.0,1,1.0,0,1,0,0,0,117.0,814.0,614.120999999999,0,,
1267,1027,1199.705,981.0,137.0,11,0,1.0,10,0,10,469,0.0,0.09090909090909091,11,,0,0,0,0.0,11,0.09090909090909091,0,11,0,10,10,137.0,981.0,1199.705,469,,
1273,1027,251.761,281.0,7.0,1,0,1.0,0,0,0,0,0.0,1.0,1,,0,0,0,0.0,1,1.0,0,1,0,0,0,7.0,281.0,251.761,0,,
1287,1027,1481.8269999999936,1633.0,217.0,7,0,1.0,6,5,1,110,0.0,0.14285714285714285,7,,0,0,0,0.0,7,0.14285714285714285,0,7,5,1,6,217.0,1633.0,1481.8269999999936,110,,
1432,1027,489.1139999999971,602.0,12.0,1,0,1.0,0,0,0,0,0.0,1.0,1,,0,0,0,0.0,1,1.0,0,1,0,0,0,12.0,602.0,489.1139999999971,0,,
1462,1027,2640.0430000000024,1741.0,290.0,4,1,0.0,4,3,1,91,0.0,0.0,5,A3,1,1,0,0.0,4,0.0,1,5,3,1,4,290.0,1741.0,2640.0430000000024,91,,
1517,1027,,,,1,1,1.0,0,0,0,0,0.0,1.0,2,,0,0,0,0.0,1,1.0,1,2,0,0,0,,,,0,,
1608,1027,458.0199999999994,489.0,57.0,2,0,1.0,1,1,0,266,0.0,0.5,2,,0,0,0,0.0,2,0.5,0,2,1,0,1,57.0,489.0,458.0199999999994,266,,
1640,1027,,,,1,0,1.0,0,0,0,0,0.0,1.0,1,,0,0,0,0.0,1,1.0,0,1,0,0,0,,,,0,,
